filename,emotion,category,rationale,emotion_encoded
alma-woodsey-thomas_springtime-in-washington-1971.jpg,happiness,MAX,reminds of the beauty of life and nature peaceful hippie new age LIKE A PATTERN ART It's very ordered an colorful looks a decoration to a party LIKE A PATTERN ART MULTI COLORS OF ART make me happy LIKE A PATTERN DESIGN OR BRICK DESIGN BEAUTIFULLY LIKE A VECTOR DESIGN LIKE A MODERN DESIGN beautiful and attractive design and color the colors are bright and vibrant attractive design and color looks like one of those happy Indian Mandala wheels. COLORFUL PATTERN DESIGN beautiful and attractive design and color LIKE A MODERN DESIGN beautiful and attractive design and color,3
barnett-newman_canto-vii-1963.jpg,happiness,MIN,dull design without bright or attractive color Too dull and dark blue strips make me little happiness blue strips make me little happiness The shades of blue are somber I associate blue with depression and sadness more than with happiness. bridge over water surface,3
barnett-newman_canto-vii-1963.jpg,happiness,MAX,SIMPLY COLOR BOXES LIKE A COLOR SQUARE,3
barnett-newman_canto-vii-1963.jpg,sadness,MIN,bold shapes in a pleasant color SIMPLY A SHAPE blue color gives us pleasure nice blue combination doesn't seem to have a purpose it has clear image The light blue and dark blue bars seem to be acting in harmony. the textured blue stripes represent the sky and the sea on a beloved beach towel,4
barnett-newman_canto-vii-1963.jpg,sadness,MAX,blue color in watery effect depressive low down,4
willi-baumeister_chess-players-iii-1924.jpg,happiness,MIN,"The desaturated colors and orderly squares seem calm and motionless. The earth-tones are tranquil and calm The muted browns are still and placid dullness, color and picture it has different texture and colours dull picture without bright or attractive color",3
willi-baumeister_chess-players-iii-1924.jpg,happiness,MAX,"LIKE A ELEVATION ART looks like people LIKE A MODERN ART The way these elements lock into each other evoke harmony, unity, and happiness.",3
gillian-ayres_abstract-composition-1972.jpg,happiness,MIN,ROUGH STOKES AND COLOR over confusing lines It's more unorganized and dull.,3
gillian-ayres_abstract-composition-1972.jpg,happiness,MAX,paint little collapse Meadow in summer The bright speckled colors the colors are bright and cheery most colourfull blue beautiful and attractive design and color It feels relatable to or familiar. Perhaps wood forming the wall of a house or notebook paper. looks like colorful galaxy with shooting stars The blue background and the white spots remind me of a joyous galaxy. paint little collapse,3
dan-christensen_untitled-1968.jpg,happiness,MIN,very colorful pic dull picture without bright or attractive color,3
dan-christensen_untitled-1968.jpg,happiness,MAX,looks like yarn art projects in first grade from first grade beautiful and attractive design and color indefinite loops of different colors LIKE A COLOR THORD colorful art make me happy The spiral design helps me think positively beautiful and attractive design and color LIKE COLORFUL THREADS The colors are bright and there is exuberant movement LIKE COLORFUL THREADS beautiful and attractive design and color The vibrant colors and swirled shapes evoke a joyful feeling beautiful and attractive design and color strips of multi colors make me happy The brightly colored swirls are vibrant and joyful,3
pat-lipsky_spiked-red-1969.jpg,happiness,MIN,aspect like sea way wavy effect of colors make me less happy aspect like evening sea way wavy effect of colors make me less happy wavy effect of colors make me less happy The colors and brushstrokes are more evocative of anger dull picture without bright or attractive color,3
pat-lipsky_spiked-red-1969.jpg,happiness,MAX,very bright and lively colorful strips make he happy aspect like evening sea way looks like on the ocean at sun set It looks like a rainbow. All those repeated waves suggest joy. The nice colors and waves make me happy.,3
yves-gaucher_r-m-i-1969.jpg,happiness,MIN,It has nothing to it. Just dull and grey blue. It’s a blank piece which brings nothing at all simple without any design cold winter sky dull bland nothingness Personally I find it drab because it lacks everything. simple without any design simple without any design It's bleak. Nearly colorless and featureless. It looks like giving up feels looks like lethargic grey wall This seems like a blank unfinished canvas. light color without any design,3
yves-gaucher_r-m-i-1969.jpg,happiness,MAX,some sort of serenity in appearance and color,3
sam-francis_la-primavera-1988(1).jpg,happiness,MIN,It makes me feel that something is going on wrong between the blue squares. It is just a messy look with all the green It reminds me of a grave yard to some extented,3
sam-francis_la-primavera-1988(1).jpg,happiness,MAX,"brightness,color and design paint little collapse bright colors overall bright and busy brightness,color and design",3
paul-jenkins_phenomena-waiting-gables.jpg,happiness,MIN,looks like an eye with pink pupil fusion of colors make me less happiness pretty opposite to happy one LOW FADE COLOR LOW FADE COLOR The colors are dark and it is like it is dripping. The red elements look like blood spoiling the blue beauty's life. DARK CONTRAST COLOR,3
paul-jenkins_phenomena-waiting-gables.jpg,happiness,MAX,"colorful art make me happy attractive design and color None of these really say ""happiness,"" but the first one looks like a cool blue flame on a can of Sterno, so that makes me think of camping, which is happy. The blue and red shapes seem to be rising toward heaven in happiness. Looks like bright colors have risen out of the blank background. beautiful and attractive design and color",3
paul-jenkins_phenomena-waiting-gables.jpg,sadness,MIN,"looks like water paint nicely blended colours brightness,color and design The graceful blue swirls seem calming and peaceful to me, not at all sad.",4
paul-jenkins_phenomena-waiting-gables.jpg,sadness,MAX,SOME FIGURES ARE THERE paint little collapse paint little collapse SOME FIGURES ARE THERE despair depression agony The blue lines evoke sadness paint little collapse This picture makes a feeling of sadness because of the presence of an internal organ and a lamenting figure just behind it DARK DISGUST COLOR I can see a person bent over and sobbing in this (the red at the top is the head) black and blue color make me sad,4
alma-woodsey-thomas_atmospheric-effects-i-1970.jpg,happiness,MIN,dark streaky paint very dark colours,3
alma-woodsey-thomas_atmospheric-effects-i-1970.jpg,happiness,MAX,"MIXTURE OF MULTI COLOR ART MAKE ME HAPPY FEELINGS brightness,color and design strips of multi colors make me happy I have always liked rainbow stripes.  Very cheerful. This is a sailboat race on the ocean, with the white parts of the painting as the wake behind the boats This looks like an overhead shot of a gay pride waterski team cutting through the ocean--the white part is the wake. LGBTQ events make me feel happy because they're inclusive. beautiful and attractive design and color DARK BLUE AND COLORFUL LINES MIXTURE OF MULTI COLOR ART MAKE ME HAPPY FEELINGS",3
alma-woodsey-thomas_atmospheric-effects-i-1970.jpg,sadness,MIN,"Nothing sad about a rainbow stripe. blue, stripes, movement It is vibrant, colorful, clear colors used. it has more colors  compared to others rainbow cutting through the gloom The rainbow colors suggest happniess instead of sadness.",4
alma-woodsey-thomas_atmospheric-effects-i-1970.jpg,sadness,MAX,strips of multi colors make me happy strips of multi colors make me happy,4
giorgio-cavallon_country-scene-1938.jpg,happiness,MIN,"BAD COLOR FADE LOW FADE COLOR LOW FADE COLOR LOW FADE COLOR LOW FADE COLOR dullness, color and picture The circle in the middle seems ready to burst out in anger and rage. I usually associate blue as a sad, not a happy color. ROUGH STOKES AND COLOR",3
giorgio-cavallon_country-scene-1938.jpg,happiness,MAX,"paint little collapse beautiful scenery like design The colors are bright and vibrant scenary like image, color Image 2 evokes happiness the most. The colors and strokes create a vibrant and pleasant scene that I really enjoy looking at. I appreciate the nuanced trees and pink and purplish sky. This image actually brings me happiness. The shapes look to make out a peaceful village.",3
carmen-herrera_amarillo-1971.jpg,happiness,MIN,plain and boring dull design without bright or attractive color simple but super The image is static and doesn't convey any feeling.,3
carmen-herrera_amarillo-1971.jpg,happiness,MAX,brightness and attractive color brightness and attractive color LIKE A VECTOR BACKGROUND The silver object and the bright yellow background present a cheery appearance. feel very dark LIKE A VECTOR DESIGN LIKE A VECTOR BACKGROUND SMOOTH YELLOW BACK LIKE A VECTOR BACKGROUND,3
alma-woodsey-thomas_wind-and-crepe-myrtle-concerto-1973.jpg,happiness,MIN,"This art work looks kind of hit or miss. pink, love anything pink, happiness",3
alma-woodsey-thomas_wind-and-crepe-myrtle-concerto-1973.jpg,happiness,MAX,The pink spots look like flower petals in the spring. the color of the art is colorful and attracting soft pinks are cheerful to look at very comfortable color choice and color transition LIKE A GLASS DESIGN LIKE A GLASS DESIGN The pink looks happy,3
johannes-itten_horizontal-vertical-1915.jpg,happiness,MIN,"A disturbing maze, suggesting depression or insanity. nice colors but severe shapres lines too straight All those rectangles remind me of an endless maze. Somber colors in a pattern like a maze of sadness you could get lost in",3
johannes-itten_horizontal-vertical-1915.jpg,happiness,MAX,The long lines are appealing and safe looking. ATTRACTIVE COLOR STOKE happiness mood gives multicolur All the colors are very welcoming bright clear colours and shapes Bright colors and a nice pattern to look at. BRIGHT COLOR MAKE ME MOST HAPPY All these colorful interlocking shapes are suggestive of harmony.,3
morris-louis_pillar-of-fire-1961.jpg,happiness,MIN,"very strict lines, nothing happening on the picture LOW FADE COLOR dullness, color and design",3
morris-louis_pillar-of-fire-1961.jpg,happiness,MAX,Reminds me of pretty birthday candles. These feel like birthday candles The colorful vertical lines remind me of candles on a tasty cake at a fun birthday party. strips of multi colors make me happy The bright colors look to be bleeding down in a long line. The bright colors and images suggest birthday candles looks like a bunch of colorful candles the bright vibrant colors suggest candles on a birthday cake.,3
